customer_id,lat,lng,population,area,timezone,children,age,income,marital,churn,gender,tenure,monthlycharge,bandwidth_gb_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
8481,29.70443,-95.46175,19283,Suburban,America/Chicago,4,53,49125.36,Widowed,No,Male,52.26662,184.9496,5218.124457,16.4764,13,2,1,No,Yes,Yes,Cartographer,Bank Transfer(automatic),Month-to-month,77401
8482,35.75855,-81.60243,1537,Urban,America/New_York,0,85,65640.28,Separated,No,Male,63.81393,222.6281,6206.567047,13.78754,14,0,0,No,Yes,No,"Editor, film/video",Credit Card (automatic),One year,28619
8483,47.59801,-99.40332,166,Urban,America/Chicago,4,77,33567.58,Widowed,No,Male,50.44094,182.4433,4984.621447,7.83842,11,0,0,No,No,Yes,Chiropractor,Electronic Check,Month-to-month,58422
8484,39.79111,-86.2149,36414,Suburban,America/Indiana/Indianapolis,0,53,20832.66,Divorced,No,Female,37.04844,129.9621,3715.869075,5.828119,16,0,2,No,No,No,Comptroller,Bank Transfer(automatic),Two Year,46222
8485,34.92436,-85.35312,4646,Suburban,America/New_York,4,71,20631.55,Widowed,No,Male,60.26349,172.4555,5398.88963,6.397555,7,1,0,Yes,No,No,Interpreter,Electronic Check,One year,30725
8486,37.91587,-80.3782,1430,Rural,America/New_York,1,88,55933.65,Never Married,No,Female,66.10035,217.484,5803.869496,12.44411,6,2,0,Yes,No,Yes,Arts administrator,Mailed Check,Month-to-month,24938
8487,37.40164,-81.77855,584,Suburban,America/New_York,0,42,32929.09,Separated,No,Female,46.03183,119.9568,4478.070702,11.08114,13,0,1,No,No,Yes,Chartered management accountant,Bank Transfer(automatic),Month-to-month,24811
8488,40.78193,-97.27231,593,Suburban,America/Chicago,5,44,16465.85,Divorced,No,Female,53.24575,149.9483,4732.155898,6.665835,13,2,0,No,No,No,Technical sales engineer,Electronic Check,Two Year,68313
8489,43.38648,-71.75655,1134,Rural,America/New_York,0,25,22821.11,Widowed,No,Male,61.35418,140.0049,5351.73548,15.25427,17,0,1,No,No,Yes,"Radiographer, therapeutic",Credit Card (automatic),Month-to-month,3268
8490,42.47028,-92.2264,738,Rural,America/Chicago,4,53,35950.39,Widowed,No,Male,59.60557,127.4421,5648.297688,8.081922,12,1,0,No,No,Yes,Barista,Electronic Check,One year,50667
8491,48.43614,-108.715,2662,Rural,America/Denver,10,43,107341.5,Never Married,No,Female,56.34451,152.4798,5299.289196,2.106053,12,0,0,No,Yes,No,Radiation protection practitioner,Electronic Check,One year,59526
8492,45.80948,-94.5672,417,Urban,America/Chicago,3,51,10770.7,Separated,No,Female,61.74695,182.4653,5450.903985,9.606947,6,0,3,No,Yes,Yes,Chemical engineer,Bank Transfer(automatic),One year,56384
8493,38.13577,-81.24177,0,Urban,America/New_York,3,28,25747.86,Married,No,Male,71.99418,192.4705,6458.177025,11.9755,13,0,0,No,No,No,Armed forces training and education officer,Credit Card (automatic),Month-to-month,25002
8494,38.20794,-89.99259,6543,Suburban,America/Chicago,2,53,4978.33,Separated,No,Male,61.84543,190.1737,5779.47654,10.5758,9,1,0,No,Yes,No,"Sales professional, IT",Electronic Check,Two Year,62278
8495,39.54706,-87.32665,12695,Urban,America/Indiana/Indianapolis,3,84,30407.3,Divorced,No,Female,45.34674,184.9496,4471.648469,12.51342,17,0,0,No,Yes,Yes,"Editor, film/video",Electronic Check,Two Year,47805
8496,34.71675,-81.23292,19419,Rural,America/New_York,1,75,99132.61,Separated,No,Female,70.99524,202.4433,6087.218845,9.073224,10,0,0,Yes,No,No,"Therapist, music",Credit Card (automatic),Month-to-month,29706
8497,35.48909,-97.51892,4924,Rural,America/Chicago,0,89,5435.86,Never Married,No,Female,66.89948,184.961,6163.633177,8.358239,13,0,0,Yes,No,No,Licensed conveyancer,Bank Transfer(automatic),One year,73103
8498,32.47047,-96.98898,35643,Suburban,America/Chicago,0,37,20406.36,Never Married,No,Female,51.58987,194.9699,4608.506607,8.849924,10,0,0,No,Yes,No,Horticultural consultant,Electronic Check,Month-to-month,76065
8499,38.81252,-104.7743,30196,Urban,America/Denver,0,61,108956.8,Divorced,Yes,Female,43.40615,200.1323,4472.040669,7.357459,10,1,1,Yes,Yes,Yes,Web designer,Mailed Check,One year,80910
8500,29.42393,-96.23226,48,Rural,America/Chicago,3,35,67999.95,Widowed,No,Male,53.91114,149.9778,4810.280705,13.47448,7,0,0,No,No,No,Graphic designer,Mailed Check,One year,77436
8501,42.25279,-89.84133,1803,Rural,America/Chicago,1,34,17175.88,Married,No,Male,44.14809,242.6326,4347.709252,9.008521,15,0,2,No,No,Yes,Clinical biochemist,Credit Card (automatic),Two Year,61062
8502,27.39448,-98.14464,2956,Suburban,America/Chicago,1,88,27192.54,Married,No,Male,49.22149,152.4624,4738.397058,14.00066,15,1,0,No,Yes,No,Commissioning editor,Credit Card (automatic),Two Year,78375
8503,34.09641,-117.9682,77342,Rural,America/Los_Angeles,1,82,54381.23,Widowed,No,Male,52.60487,184.9797,5048.660319,9.37573,13,0,0,No,No,No,"Conservator, furniture",Bank Transfer(automatic),One year,91706
8504,47.22779,-122.5357,28465,Suburban,America/Los_Angeles,1,64,57498.9,Divorced,Yes,Male,55.02676,265.1283,5234.71552,5.604732,8,2,1,No,Yes,No,Publishing copy,Electronic Check,Month-to-month,98466
8505,39.14242,-81.8252,1623,Rural,America/New_York,0,52,15358.09,Widowed,No,Male,50.60009,159.965,4462.198964,10.74978,15,1,2,No,Yes,No,Dentist,Credit Card (automatic),Month-to-month,45772
8506,40.18944,-78.08824,703,Suburban,America/New_York,0,69,58722.42,Separated,Yes,Male,48.60336,212.6228,5002.761216,9.914814,10,0,1,No,Yes,No,Art therapist,Bank Transfer(automatic),Month-to-month,16674
8507,40.86716,-73.92411,42910,Rural,America/New_York,2,20,28990.97,Married,No,Female,66.03662,194.9744,5877.566424,14.05835,8,0,0,Yes,Yes,No,Pharmacologist,Electronic Check,Two Year,10034
8508,31.71718,-81.72853,13243,Suburban,America/New_York,2,86,66115.1,Separated,No,Female,68.87713,277.6513,6366.330959,10.24939,15,1,0,Yes,Yes,No,Administrator,Mailed Check,One year,31316
8509,35.98244,-93.23047,2935,Rural,America/Chicago,5,68,51061.01,Married,No,Female,60.1745,184.9939,5426.206923,1.45088,9,1,0,No,No,Yes,Clinical biochemist,Credit Card (automatic),Month-to-month,72641
8510,33.62994,-112.1316,29976,Rural,America/Phoenix,2,67,46704.87,Widowed,No,Female,64.2498,210.1051,6230.665916,10.56609,11,1,1,No,Yes,No,"Engineer, structural",Mailed Check,One year,85053
8511,44.04307,-88.77445,6826,Rural,America/Chicago,4,22,115758,Widowed,No,Male,54.65479,117.4858,5016.831193,9.168674,10,0,0,No,No,No,Armed forces logistics/support/administrative officer,Mailed Check,Month-to-month,54963
8512,29.96837,-90.70455,7197,Rural,America/Chicago,0,76,36398.01,Never Married,No,Male,70.50947,124.9643,5774.340454,8.191336,12,2,0,No,No,No,Learning mentor,Credit Card (automatic),Month-to-month,70090
8513,39.11007,-84.57524,18533,Suburban,America/New_York,0,37,47833.67,Separated,No,Male,67.06183,149.9447,6261.418751,10.15639,5,1,0,Yes,Yes,No,Toxicologist,Bank Transfer(automatic),One year,45205
8514,42.3385,-78.87918,3424,Urban,America/New_York,0,35,5644.85,Never Married,No,Female,43.02146,120.0035,3926.009965,11.88471,13,1,0,No,Yes,Yes,"Psychologist, sport and exercise",Mailed Check,One year,14719
8515,31.90107,-111.3702,4612,Urban,America/Phoenix,1,46,12619.97,Married,No,Male,49.8063,172.5104,4439.411899,3.957036,11,0,0,Yes,Yes,No,Special educational needs teacher,Credit Card (automatic),Two Year,85736
8516,32.72761,-93.63354,13061,Rural,America/Chicago,1,85,8667.17,Married,No,Female,65.91489,242.6573,6020.902258,10.18947,17,1,0,Yes,Yes,No,Database administrator,Bank Transfer(automatic),Month-to-month,71006
8517,42.32447,-95.46454,2781,Suburban,America/Chicago,9,20,48552.54,Divorced,No,Male,63.8887,139.9512,6265.689465,9.012997,17,1,0,No,Yes,No,Trade union research officer,Mailed Check,Month-to-month,51445
8518,31.48482,-100.4372,31749,Rural,America/Chicago,1,23,55153.17,Married,No,Male,69.93109,159.9349,6181.750229,9.091744,12,2,0,No,No,No,Diagnostic radiographer,Credit Card (automatic),Two Year,76903
8519,38.388,-87.21356,3191,Urban,America/Indiana/Petersburg,1,78,43174.81,Married,No,Male,68.38161,147.4783,5767.046848,8.256297,11,1,0,No,No,No,"Surveyor, planning and development",Credit Card (automatic),Two Year,47598
8520,47.14978,-119.3046,43078,Rural,America/Los_Angeles,1,37,14976.23,Widowed,No,Female,62.8566,197.6288,5770.590829,12.37749,10,0,0,No,No,No,Farm manager,Mailed Check,Two Year,98837
8521,42.42279,-78.64277,1956,Rural,America/New_York,1,50,7369.88,Married,No,Female,56.24647,217.4725,5086.304493,9.298875,14,0,0,No,Yes,No,Forest/woodland manager,Mailed Check,One year,14171
8522,35.84873,-85.13078,11022,Rural,America/Chicago,2,54,10992.89,Widowed,Yes,Male,64.86438,184.9797,6175.765224,11.18575,14,0,0,No,No,No,"Optician, dispensing",Electronic Check,Month-to-month,38572
8523,37.00932,-79.69178,1387,Suburban,America/New_York,4,50,31421.54,Widowed,No,Male,65.2372,164.9647,6293.093113,10.19811,12,0,0,No,No,No,Administrator,Mailed Check,Two Year,24176
8524,39.69719,-104.8818,29105,Urban,America/Denver,8,37,76587.52,Married,Yes,Male,48.70941,207.6094,4779.956484,14.20099,15,0,1,Yes,No,Yes,Pharmacologist,Credit Card (automatic),Month-to-month,80247
8525,43.07754,-89.43065,0,Suburban,America/Chicago,2,49,47836.42,Married,Yes,Male,55.49261,230.1344,5277.646823,8.873568,18,0,0,No,Yes,No,Chartered public finance accountant,Electronic Check,Month-to-month,53792
8526,36.00121,-83.91371,24286,Rural,America/New_York,1,37,112961.8,Widowed,No,Male,62.59584,184.9785,5694.262968,9.570437,17,0,1,No,No,Yes,Database administrator,Mailed Check,Month-to-month,37917
8527,40.64528,-121.8394,732,Urban,America/Los_Angeles,1,20,112839.8,Never Married,No,Male,68.79248,182.447,6101.712749,14.05877,13,3,0,No,No,No,Publishing rights manager,Electronic Check,Month-to-month,96096
8528,36.24693,-106.9161,162,Suburban,America/Denver,2,24,24879,Widowed,No,Male,56.0677,245.147,5815.707647,8.232258,11,1,0,No,No,Yes,Learning disability nurse,Bank Transfer(automatic),Month-to-month,87046
8529,36.31837,-91.0361,12279,Rural,America/Chicago,3,75,37720.52,Married,No,Female,56.75264,147.4738,4835.295615,8.982395,14,2,0,No,Yes,No,Associate Professor,Mailed Check,Two Year,72455
8530,37.23318,-79.26,7772,Urban,America/New_York,0,68,32738.97,Never Married,No,Female,67.00862,149.9845,5765.925076,15.24321,14,0,0,No,No,No,Surgeon,Electronic Check,One year,24550
8531,41.67802,-83.56137,4343,Rural,America/New_York,3,74,99699.68,Widowed,No,Nonbinary,66.85966,127.4586,5738.328374,11.36648,12,2,0,No,No,Yes,Artist,Mailed Check,Month-to-month,43610
8532,35.48715,-98.96583,10238,Urban,America/Chicago,2,47,26920.29,Married,No,Female,68.70194,147.4601,5794.589213,10.25356,11,1,1,No,No,Yes,Network engineer,Credit Card (automatic),Month-to-month,73601
8533,44.15781,-87.91291,4698,Rural,America/Chicago,0,29,105294,Never Married,No,Female,64.9377,149.9447,6066.547252,8.069085,12,1,1,No,Yes,No,Jewellery designer,Mailed Check,Month-to-month,54230
8534,18.42748,-66.18207,8156,Rural,America/Puerto_Rico,3,62,17495.04,Widowed,No,Male,55.55389,207.6094,5104.889837,11.71658,10,1,1,Yes,Yes,No,Civil Service fast streamer,Electronic Check,One year,952
8535,41.43596,-75.25098,1122,Suburban,America/New_York,3,52,60011.51,Divorced,No,Nonbinary,67.25716,179.9476,5820.087969,13.59404,9,1,0,No,Yes,No,Records manager,Electronic Check,Month-to-month,18438
8536,40.1687,-74.07275,21331,Suburban,America/New_York,0,89,29453.49,Separated,No,Female,68.11166,207.4754,6277.222751,3.605531,12,1,1,No,No,No,"Secretary, company",Bank Transfer(automatic),Month-to-month,7719
8537,34.40761,-78.10562,2058,Rural,America/New_York,2,80,13973.69,Widowed,No,Male,69.64918,152.4441,6420.370535,13.085,7,1,1,No,Yes,No,Chief Operating Officer,Electronic Check,One year,28435
8538,35.09721,-84.82058,31178,Rural,America/New_York,1,75,27106.57,Divorced,No,Female,59.56187,137.4684,5092.536093,10.34783,8,1,0,No,Yes,No,Tourist information centre manager,Mailed Check,Month-to-month,37323
8539,36.14204,-95.98919,3157,Suburban,America/Chicago,1,67,37390.82,Widowed,No,Female,68.6504,235.1591,6217.645459,9.457734,12,1,0,No,Yes,No,"Doctor, general practice",Credit Card (automatic),Month-to-month,74119
8540,42.41859,-112.0938,1432,Rural,America/Boise,3,25,68500.11,Married,No,Female,61.3684,220.1185,5659.896824,19.65711,13,0,0,Yes,No,No,"Merchandiser, retail",Electronic Check,Two Year,83234
8541,42.11637,-71.32963,11317,Rural,America/New_York,2,54,38962.14,Widowed,No,Male,68.34963,172.4567,6376.192688,16.62973,11,1,0,No,Yes,No,Learning disability nurse,Mailed Check,Month-to-month,2056
8542,34.43726,-86.51699,5714,Rural,America/Chicago,10,45,30450.75,Divorced,No,Male,65.90337,169.9447,6034.619881,6.31343,9,1,0,No,Yes,No,Occupational therapist,Credit Card (automatic),Two Year,35175
8543,42.94103,-88.0489,7594,Urban,America/Chicago,1,63,63719.51,Widowed,Yes,Male,45.75297,277.6513,4563.265438,10.98742,14,0,0,No,No,No,Futures trader,Mailed Check,Month-to-month,53130
8544,35.11892,-78.17832,4843,Suburban,America/New_York,2,65,16949.89,Married,No,Female,70.56361,137.4836,6360.392801,9.411526,9,1,0,No,Yes,No,Catering manager,Mailed Check,Month-to-month,28341
8545,44.63645,-123.2766,42614,Urban,America/Los_Angeles,2,80,91629.36,Never Married,No,Male,57.0815,164.9785,5545.726878,6.008386,13,1,0,No,Yes,Yes,Youth worker,Bank Transfer(automatic),One year,97330
8546,43.53641,-92.48129,1595,Suburban,America/Chicago,0,33,51477.31,Never Married,No,Male,60.0122,175.0211,5447.179024,9.312883,13,0,1,No,No,No,Clinical research associate,Bank Transfer(automatic),Two Year,55951
8547,42.07441,-88.02265,21833,Urban,America/Chicago,1,77,24934.12,Never Married,No,Male,71.3386,117.4835,6100.344382,7.006661,9,2,1,Yes,Yes,No,"Therapist, horticultural",Electronic Check,Month-to-month,60008
8548,46.03005,-96.67008,675,Rural,America/Chicago,1,79,17965.81,Never Married,No,Male,61.9146,222.6326,6069.414411,11.77757,10,0,0,Yes,No,No,"Lecturer, further education",Credit Card (automatic),Two Year,58030
8549,39.04219,-83.10696,6956,Rural,America/New_York,2,53,28702.52,Never Married,No,Male,67.39326,174.9768,6387.155472,10.3045,10,0,0,No,Yes,No,Chief Financial Officer,Electronic Check,Month-to-month,45661
8550,41.78452,-71.06116,4366,Rural,America/New_York,6,44,4954.67,Widowed,No,Female,65.38821,219.9902,6084.157683,7.581553,13,1,2,Yes,No,No,Optometrist,Electronic Check,Month-to-month,2702
8551,33.87665,-88.13869,4164,Suburban,America/Chicago,0,77,20312,Widowed,No,Female,52.69236,112.4551,4224.557626,8.286499,5,0,0,No,Yes,Yes,Forensic scientist,Electronic Check,Month-to-month,35586
8552,40.71425,-73.82713,0,Suburban,America/New_York,9,43,26492.19,Separated,No,Male,68.02064,147.4564,6530.78052,9.643831,8,4,0,Yes,Yes,No,Diplomatic Services operational officer,Bank Transfer(automatic),Month-to-month,11424
8553,42.54421,-83.21766,21066,Suburban,America/Detroit,3,82,47909.78,Married,No,Male,44.68507,124.9607,4212.149496,9.60347,11,1,0,No,Yes,Yes,Writer,Mailed Check,Two Year,48009
8554,42.02477,-86.28777,3613,Urban,America/Detroit,0,41,23995.11,Married,Yes,Male,64.5943,235.1555,6467.932969,15.17134,11,0,0,No,Yes,No,Careers adviser,Electronic Check,Month-to-month,49111
8555,33.94906,-118.2467,53111,Suburban,America/Los_Angeles,2,64,97871.03,Divorced,No,Female,62.84343,94.97283,5649.203405,5.089983,15,1,0,No,No,No,Higher education lecturer,Bank Transfer(automatic),Month-to-month,90002
8556,37.44958,-87.1889,1578,Rural,America/Chicago,0,33,65978.69,Separated,No,Male,65.11394,162.4676,6200.072737,10.30083,10,2,0,No,No,Yes,Ranger/warden,Bank Transfer(automatic),One year,42350
8557,39.13694,-89.10132,2433,Rural,America/Chicago,2,19,73093.52,Widowed,No,Male,66.74968,169.9378,5964.070556,5.606608,13,1,0,No,Yes,No,Theme park manager,Bank Transfer(automatic),Month-to-month,62080
8558,40.88228,-88.62818,14026,Urban,America/Chicago,2,75,6736.05,Divorced,No,Female,62.27729,139.9792,5406.926303,3.752717,12,1,1,Yes,Yes,No,Medical secretary,Mailed Check,Two Year,61764
8559,42.96625,-71.4017,10550,Urban,America/New_York,2,78,26865.42,Married,No,Female,48.4017,214.9663,4342.047465,16.54026,13,0,0,No,No,No,"Designer, industrial/product",Bank Transfer(automatic),Two Year,3109
8560,40.95722,-76.19524,247,Suburban,America/New_York,3,63,21303.64,Separated,No,Male,61.65935,200.1465,5771.07207,7.192287,16,0,0,No,Yes,No,"Designer, graphic",Bank Transfer(automatic),Two Year,18246
8561,36.23954,-99.14684,657,Suburban,America/Chicago,2,87,37885.62,Widowed,No,Female,64.02401,162.4608,5934.141788,9.17978,15,1,0,Yes,Yes,No,"Engineer, electrical",Mailed Check,One year,73853
8562,40.43873,-87.88999,1092,Suburban,America/Chicago,1,72,83201.51,Married,No,Female,58.47534,175.0211,5141.883254,7.617914,13,0,2,No,Yes,No,Statistician,Bank Transfer(automatic),Month-to-month,60960
8563,44.56628,-69.81475,7257,Urban,America/New_York,0,70,24188.41,Married,No,Male,62.77262,114.9976,5334.884836,9.341105,11,3,0,No,Yes,No,Geophysicist/field seismologist,Electronic Check,Two Year,4963
8564,36.55557,-94.58445,1694,Urban,America/Chicago,0,61,36205.76,Divorced,Yes,Male,49.11866,152.4624,4787.709945,8.396047,11,2,0,Yes,Yes,No,"Engineer, control and instrumentation",Mailed Check,Month-to-month,64863
8565,40.75186,-76.12393,487,Rural,America/New_York,1,56,35791.81,Married,No,Female,65.44262,172.4441,5663.049118,4.53814,19,2,1,No,No,No,Water engineer,Electronic Check,Month-to-month,17953
8566,44.06826,-123.0818,44750,Urban,America/Los_Angeles,1,67,28757.7,Widowed,No,Female,61.09569,252.6378,5591.052659,15.1263,10,0,0,Yes,Yes,No,Public house manager,Electronic Check,One year,97401
8567,31.4268,-86.61984,3099,Urban,America/Chicago,0,89,4263.18,Separated,No,Male,60.55095,162.4713,5161.466055,10.19738,11,0,0,No,Yes,No,"Surveyor, hydrographic",Bank Transfer(automatic),Two Year,36474
8568,39.19835,-84.73405,13865,Rural,America/New_York,3,81,20178.71,Never Married,No,Male,54.0833,92.48802,4504.376908,6.551707,18,3,0,Yes,No,No,"Education officer, environmental",Electronic Check,Two Year,45002
8569,41.6684,-73.55016,4357,Suburban,America/New_York,1,84,15721.08,Separated,Yes,Female,43.73697,212.6415,4458.846728,6.214598,9,1,1,No,Yes,Yes,Airline pilot,Electronic Check,Month-to-month,12594
8570,34.04502,-82.22689,1593,Rural,America/New_York,2,77,67619.72,Widowed,No,Female,65.36252,197.5169,5814.585969,7.505205,15,0,0,No,Yes,Yes,Prison officer,Bank Transfer(automatic),Month-to-month,29819
8571,44.22677,-107.8914,256,Rural,America/Denver,1,20,34759.58,Separated,No,Female,38.84886,117.4872,3810.881389,6.229531,8,2,0,No,No,Yes,Contractor,Electronic Check,Two Year,82432
8572,28.88992,-99.5591,1274,Urban,America/Chicago,2,28,19948.12,Divorced,No,Female,36.19603,112.4551,3095.105954,5.529764,15,2,0,No,No,No,Pension scheme manager,Bank Transfer(automatic),One year,78829
8573,35.55529,-77.95795,4841,Rural,America/New_York,0,28,18305.22,Widowed,No,Female,61.45615,162.4653,5823.6249,9.316164,11,3,0,No,No,No,"Teacher, early years/pre",Mailed Check,Month-to-month,27830
8574,43.23326,-76.71529,2706,Suburban,America/New_York,2,39,19542.22,Widowed,No,Female,48.78507,95.00571,4170.086495,12.02259,13,0,2,No,No,Yes,Occupational psychologist,Mailed Check,One year,13143
8575,43.52929,-72.85566,1197,Rural,America/New_York,1,64,7569.75,Married,No,Male,59.00593,214.9525,5227.515273,8.8901,11,0,1,No,Yes,Yes,Physiotherapist,Electronic Check,Month-to-month,5738
8576,44.69271,-122.784,4993,Urban,America/Los_Angeles,1,25,47027.73,Married,No,Female,71.6524,214.9525,6309.319991,10.92999,11,1,1,No,Yes,No,Jewellery designer,Electronic Check,One year,97374
8577,48.95329,-122.1283,3993,Urban,America/Los_Angeles,4,48,71899.67,Never Married,No,Female,41.09672,172.4742,3741.804448,11.8857,10,2,1,No,No,No,Press photographer,Electronic Check,One year,98266
8578,38.62164,-81.76516,1588,Urban,America/New_York,0,80,48733.51,Never Married,No,Female,70.68543,152.466,5964.374183,9.354732,15,0,1,No,No,Yes,Publishing rights manager,Credit Card (automatic),Month-to-month,25124
8579,27.77632,-82.13382,24813,Rural,America/New_York,1,33,10199.44,Never Married,No,Male,66.82313,137.4978,5880.876863,10.81518,16,1,0,No,Yes,No,Air cabin crew,Bank Transfer(automatic),Month-to-month,33547
8580,33.45922,-117.6657,6402,Rural,America/Los_Angeles,1,66,36559.57,Never Married,No,Female,59.30543,137.4684,5101.031717,8.268789,9,2,0,No,Yes,No,Television floor manager,Credit Card (automatic),Month-to-month,92624
8581,37.48719,-81.32668,25,Rural,America/New_York,3,25,31545.14,Married,No,Female,62.59775,92.45514,5712.520809,14.43295,14,1,0,No,No,No,Human resources officer,Electronic Check,Month-to-month,24719
8582,42.46102,-70.94656,1759,Suburban,America/New_York,1,70,3971.37,Divorced,No,Male,62.27601,147.4601,5244.15561,9.070611,12,0,0,No,Yes,Yes,Chief Financial Officer,Credit Card (automatic),Two Year,1901
8583,41.61032,-87.65341,28924,Suburban,America/Chicago,3,33,45795.23,Separated,No,Female,65.06621,184.9785,5889.077769,5.834138,13,0,0,No,Yes,Yes,Ophthalmologist,Bank Transfer(automatic),Month-to-month,60426
8584,38.51466,-88.91268,987,Rural,America/Chicago,0,31,20213.18,Never Married,No,Male,64.34133,104.9923,5581.345203,12.46116,11,2,1,No,Yes,No,Public relations account executive,Electronic Check,Two Year,62853
8585,38.80731,-76.87482,2964,Urban,America/New_York,0,66,33674.02,Divorced,No,Female,52.30473,242.6326,4833.292191,12.18144,10,2,1,No,Yes,No,Musician,Electronic Check,One year,20762
8586,36.84674,-76.09255,59324,Rural,America/New_York,0,49,18852.52,Divorced,No,Male,48.73343,174.9744,4798.910859,11.36428,9,0,1,No,No,No,Dentist,Bank Transfer(automatic),Month-to-month,23452
8587,38.89655,-77.25486,24438,Suburban,America/New_York,1,79,28297.97,Never Married,No,Female,67.20217,174.991,5878.968323,11.8337,12,1,0,No,Yes,No,Community education officer,Electronic Check,Two Year,22180
8588,35.92646,-120.0864,12923,Suburban,America/Los_Angeles,0,77,58131.94,Separated,No,Female,71.59338,207.6094,6230.543177,8.813439,15,0,0,Yes,Yes,Yes,Clinical molecular geneticist,Mailed Check,Month-to-month,93204
8589,47.10444,-117.6562,1068,Suburban,America/Los_Angeles,0,23,41709.72,Separated,No,Male,70.90919,252.6378,6555.679518,15.03023,7,1,0,No,Yes,No,"Engineer, electronics",Electronic Check,One year,99171
8590,33.86189,-93.74612,587,Suburban,America/Chicago,1,63,36727.38,Widowed,No,Female,48.28595,184.9785,4354.210928,13.26881,17,0,0,No,Yes,No,Research scientist (medical),Electronic Check,Month-to-month,71855
8591,44.00887,-72.15802,2577,Rural,America/New_York,0,86,36079.26,Widowed,No,Female,45.51779,114.9509,4114.665387,7.026948,12,0,1,No,No,No,Cabin crew,Mailed Check,Month-to-month,5033
8592,43.07457,-87.90851,30933,Urban,America/Chicago,3,89,40217.33,Divorced,No,Female,70.14609,167.4564,5873.629847,11.64938,12,0,0,No,No,No,Horticultural therapist,Bank Transfer(automatic),Month-to-month,53212
8593,40.62307,-78.91517,203,Urban,America/New_York,6,58,81455.87,Divorced,No,Female,71.2039,245.175,6771.922364,9.46119,11,0,1,No,Yes,No,Production manager,Electronic Check,Month-to-month,15745
8594,41.67748,-88.53667,13259,Suburban,America/Chicago,0,40,8855.67,Widowed,No,Male,56.70254,275.1336,5429.870356,10.52187,16,2,0,No,Yes,No,IT consultant,Mailed Check,Two Year,60545
8595,42.08721,-93.8566,16455,Rural,America/Chicago,2,62,12705.84,Divorced,No,Female,67.10152,252.6378,6130.335448,14.64928,18,2,0,No,Yes,Yes,Geographical information systems officer,Credit Card (automatic),Month-to-month,50036
8596,36.08107,-97.07627,32812,Urban,America/Chicago,2,38,13846.51,Separated,No,Female,65.12634,187.656,5975.229801,16.6785,12,2,0,No,Yes,No,Administrator,Bank Transfer(automatic),Two Year,74074
8597,46.02103,-87.08436,193,Urban,America/Detroit,1,88,66525.58,Widowed,No,Male,58.85834,252.624,5305.10923,8.693473,8,2,0,No,No,No,Technical brewer,Mailed Check,Two Year,49872
8598,44.28346,-68.57069,713,Suburban,America/New_York,2,87,14008.49,Married,No,Male,63.82538,144.9607,5319.79287,9.365159,10,3,0,No,No,No,"Teacher, music",Electronic Check,Month-to-month,4616
8599,40.65138,-74.32312,4334,Urban,America/New_York,10,53,57408.39,Separated,No,Female,55.65515,134.9801,5019.79687,8.277741,8,1,0,No,Yes,No,Insurance account manager,Electronic Check,One year,7027
8600,39.58387,-89.41826,1567,Rural,America/Chicago,1,78,60311.48,Married,No,Female,65.34077,202.4433,5614.068087,7.405174,16,2,0,No,No,No,Police officer,Credit Card (automatic),Month-to-month,62540
8601,38.188,-78.32302,5089,Rural,America/New_York,3,45,27165.73,Never Married,No,Female,71.11137,162.4608,6683.352536,10.67876,10,1,1,No,No,Yes,Film/video editor,Credit Card (automatic),Month-to-month,22923
8602,42.31057,-73.50767,191,Rural,America/New_York,0,58,28333.29,Divorced,No,Female,59.16197,182.4608,5155.773559,9.315925,14,2,0,Yes,No,No,Research scientist (life sciences),Mailed Check,Two Year,12165
8603,42.93535,-78.81069,39962,Rural,America/New_York,4,83,116972.1,Married,No,Male,42.76683,104.9643,4014.850907,12.90663,12,0,0,Yes,No,No,Medical physicist,Bank Transfer(automatic),One year,14215
8604,39.38921,-96.86137,996,Rural,America/Chicago,4,38,32595.47,Separated,No,Male,71.74385,192.4404,6445.40917,12.06092,10,0,0,No,Yes,Yes,Communications engineer,Electronic Check,Two Year,66449
8605,34.75597,-87.70091,8986,Suburban,America/Chicago,1,40,82843.95,Never Married,No,Male,67.11925,159.965,5885.871902,8.732297,11,1,0,No,No,No,"Research officer, trade union",Credit Card (automatic),Two Year,35660
8606,48.04658,-114.2541,1240,Urban,America/Denver,4,49,9317.9,Separated,No,Female,68.52272,159.9512,5900.606745,6.661702,6,1,2,No,No,Yes,Commercial/residential surveyor,Credit Card (automatic),Month-to-month,59932
8607,36.06968,-87.83801,8428,Rural,America/Chicago,4,44,59338.59,Never Married,No,Female,49.98309,114.9658,4393.579424,13.17979,11,1,0,No,Yes,Yes,Graphic designer,Electronic Check,Two Year,37185
8608,40.13084,-77.11823,5924,Urban,America/New_York,3,84,73613.88,Divorced,No,Female,70.40991,172.5034,6066.79912,6.797028,14,0,0,No,Yes,No,Materials engineer,Credit Card (automatic),One year,17007
8609,39.80136,-82.81252,690,Rural,America/New_York,0,88,15854.29,Divorced,No,Female,68.50985,147.4893,5654.807301,7.64925,14,0,0,No,No,No,Naval architect,Mailed Check,Month-to-month,43136
