location_id,zip,city,state,county
7207,88038,Gila,NM,Grant
7208,14618,Rochester,NY,Monroe
7209,76067,Mineral Wells,TX,Palo Pinto
7210,32431,Cottondale,FL,Jackson
7211,48701,Akron,MI,Tuscola
7212,67009,Attica,KS,Harper
7213,15541,Friedens,PA,Somerset
7214,14111,North Collins,NY,Erie
7215,71044,Ida,LA,Caddo
7216,67556,Mc Cracken,KS,Rush
7217,83629,Horseshoe Bend,ID,Boise
7218,52623,Danville,IA,Des Moines
7219,8736,Manasquan,NJ,Monmouth
7220,54839,Grand View,WI,Bayfield
7221,87732,Mora,NM,Mora
7222,2026,Dedham,MA,Norfolk
7223,83845,Moyie Springs,ID,Boundary
7224,13830,Oxford,NY,Chenango
7225,70791,Zachary,LA,East Baton Rouge
7226,25570,Wayne,WV,Wayne
7227,91708,Chino,CA,San Bernardino
7228,51445,Ida Grove,IA,Ida
7229,76511,Bartlett,TX,Williamson
7230,55963,Pine Island,MN,Dodge
7231,83623,Glenns Ferry,ID,Elmore
7232,17516,Conestoga,PA,Lancaster
7233,33928,Estero,FL,Lee
7234,64060,Kearney,MO,Clay
7235,47357,Milton,IN,Wayne
7236,44837,Greenwich,OH,Ashland
7237,2466,Auburndale,MA,Middlesex
7238,83705,Boise,ID,Ada
7239,76548,Harker Heights,TX,Bell
7240,55455,Minneapolis,MN,Hennepin
7241,72526,Cushman,AR,Independence
7242,71479,Tullos,LA,LaSalle
7243,25916,Sabine,WV,Wyoming
7244,30906,Augusta,GA,Richmond
7245,48834,Fenwick,MI,Montcalm
7246,19127,Philadelphia,PA,Philadelphia
7247,71331,Effie,LA,Avoyelles
7248,7718,Belford,NJ,Monmouth
7249,49061,Jones,MI,Cass
7250,84620,Aurora,UT,Sevier
7251,47948,Goodland,IN,Newton
7252,19363,Oxford,PA,Chester
7253,49075,Nottawa,MI,St. Joseph
7254,24557,Gretna,VA,Pittsylvania
7255,96710,Hakalau,HI,Hawaii
7256,79905,El Paso,TX,El Paso
7257,13786,Harpersfield,NY,Delaware
7258,44108,Cleveland,OH,Cuyahoga
7259,63559,Novinger,MO,Adair
7260,14586,West Henrietta,NY,Monroe
7261,71469,Robeline,LA,Natchitoches
7262,56116,Beaver Creek,MN,Rock
7263,30339,Atlanta,GA,Cobb
7264,20902,Silver Spring,MD,Montgomery
7265,53118,Dousman,WI,Waukesha
7266,42328,Centertown,KY,Ohio
7267,36792,Randolph,AL,Bibb
7268,77978,Point Comfort,TX,Calhoun
7269,89831,Mountain City,NV,Elko
7270,68981,Upland,NE,Franklin
7271,88339,Mayhill,NM,Otero
7272,32087,Sanderson,FL,Baker
7273,73130,Oklahoma City,OK,Oklahoma
7274,93625,Fowler,CA,Fresno
7275,41010,Corinth,KY,Grant
7276,27284,Kernersville,NC,Forsyth
7277,50434,Fertile,IA,Worth
7278,78368,Mathis,TX,San Patricio
7279,55782,Soudan,MN,St. Louis
7280,71463,Oakdale,LA,Allen
7281,70748,Jackson,LA,East Feliciana
7282,65251,Fulton,MO,Callaway
7283,94130,San Francisco,CA,San Francisco
7284,29031,Carlisle,SC,Union
7285,51026,Hornick,IA,Woodbury
7286,56374,Saint Joseph,MN,Stearns
7287,62643,Hartsburg,IL,Logan
7288,26425,Rowlesburg,WV,Preston
7289,1376,Turners Falls,MA,Franklin
7290,10039,New York,NY,New York
7291,45631,Gallipolis,OH,Gallia
7292,65686,Kimberling City,MO,Stone
7293,63901,Poplar Bluff,MO,Butler
7294,17502,Bainbridge,PA,Lancaster
7295,13847,Trout Creek,NY,Delaware
7296,52335,South English,IA,Keokuk
7297,3227,Center Sandwich,NH,Carroll
7298,51564,Pisgah,IA,Harrison
7299,16248,Rimersburg,PA,Clarion
7300,62230,Breese,IL,Clinton
7301,42027,Boaz,KY,Graves
7302,3867,Rochester,NH,Strafford
7303,77872,North Zulch,TX,Madison
7304,72411,Bay,AR,Craighead
7305,12186,Voorheesville,NY,Albany
7306,77336,Huffman,TX,Harris
7307,82052,Buford,WY,Albany
7308,12149,Richmondville,NY,Schoharie
7309,66023,Effingham,KS,Atchison
7310,61264,Milan,IL,Rock Island
7311,84117,Salt Lake City,UT,Salt Lake
7312,19501,Adamstown,PA,Lancaster
7313,58472,Montpelier,ND,Stutsman
7314,21056,Gibson Island,MD,Anne Arundel
7315,56382,Swanville,MN,Morrison
7316,25434,Paw Paw,WV,Hampshire
7317,39762,Mississippi State,MS,Oktibbeha
7318,69026,Danbury,NE,Red Willow
7319,65348,Otterville,MO,Cooper
7320,5255,Manchester Center,VT,Bennington
7321,38664,Robinsonville,MS,Tunica
7322,35774,Trenton,AL,Jackson
7323,2886,Warwick,RI,Kent
7324,36080,Titus,AL,Elmore
7325,78344,Bruni,TX,Webb
7326,92411,San Bernardino,CA,San Bernardino
7327,53569,Montfort,WI,Grant
7328,86001,Flagstaff,AZ,Coconino
7329,99321,Beverly,WA,Grant
7330,30619,Arnoldsville,GA,Oglethorpe
7331,90822,Long Beach,CA,Los Angeles
7332,44626,East Sparta,OH,Stark
7333,57271,Vienna,SD,Clark
7334,56588,Vining,MN,Otter Tail
7335,32092,Saint Augustine,FL,St. Johns
7336,33620,Tampa,FL,Hillsborough
7337,56151,Lake Wilson,MN,Murray
7338,59703,Butte,MT,Silver Bow
7339,95315,Delhi,CA,Merced
7340,52074,Spragueville,IA,Jackson
7341,59760,Willow Creek,MT,Gallatin
7342,54922,Bear Creek,WI,Outagamie
7343,89030,North Las Vegas,NV,Clark
7344,62443,Mason,IL,Effingham
7345,58429,Dazey,ND,Barnes
7346,15679,Ruffs Dale,PA,Westmoreland
7347,35585,Spruce Pine,AL,Franklin
7348,24435,Fairfield,VA,Rockbridge
7349,74630,Billings,OK,Noble
7350,54985,Winnebago,WI,Winnebago
7351,97330,Corvallis,OR,Benton
7352,17029,Granville,PA,Mifflin
7353,73055,Marlow,OK,Stephens
7354,54123,Forest Junction,WI,Calumet
7355,78221,San Antonio,TX,Bexar
7356,10013,New York,NY,New York
7357,1438,East Templeton,MA,Worcester
7358,23890,Waverly,VA,Sussex
7359,75573,Redwater,TX,Bowie
7360,44504,Youngstown,OH,Mahoning
7361,48126,Dearborn,MI,Wayne
7362,17812,Beaver Springs,PA,Snyder
7363,38633,Hickory Flat,MS,Benton
7364,13117,Montezuma,NY,Cayuga
7365,62045,Hamburg,IL,Calhoun
7366,93534,Lancaster,CA,Los Angeles
7367,71079,Summerfield,LA,Claiborne
7368,34607,Spring Hill,FL,Hernando
7369,91356,Tarzana,CA,Los Angeles
7370,2343,Holbrook,MA,Norfolk
7371,92382,Running Springs,CA,San Bernardino
7372,35119,New Castle,AL,Jefferson
7373,12819,Clemons,NY,Washington
7374,24093,Glen Lyn,VA,Giles
7375,63143,Saint Louis,MO,St. Louis
7376,1432,Ayer,MA,Middlesex
7377,47457,Scotland,IN,Greene
7378,27545,Knightdale,NC,Wake
7379,67001,Andale,KS,Sedgwick
7380,35542,Bankston,AL,Fayette
7381,50126,Iowa Falls,IA,Hardin
7382,67104,Medicine Lodge,KS,Barber
7383,33534,Gibsonton,FL,Hillsborough
7384,60609,Chicago,IL,Cook
7385,3110,Bedford,NH,Hillsborough
7386,28390,Spring Lake,NC,Harnett
7387,66515,Morrill,KS,Brown
7388,58750,Lansford,ND,Bottineau
7389,13417,New York Mills,NY,Oneida
7390,30445,Mount Vernon,GA,Montgomery
7391,28077,High Shoals,NC,Gaston
7392,38617,Coahoma,MS,Coahoma
7393,2367,Plympton,MA,Plymouth
7394,74445,Morris,OK,Okmulgee
7395,72555,Marcella,AR,Stone
7396,24857,Lynco,WV,Wyoming
7397,50473,Scarville,IA,Winnebago
7398,24058,Belspring,VA,Pulaski
7399,17980,Tower City,PA,Schuylkill
7400,5733,Brandon,VT,Rutland
7401,87722,Guadalupita,NM,Mora
7402,41721,Buckhorn,KY,Perry
7403,54830,Danbury,WI,Burnett
7404,22735,Reva,VA,Culpeper
7405,15635,Hannastown,PA,Westmoreland
7406,76853,Lometa,TX,Lampasas
7407,86034,Keams Canyon,AZ,Navajo
7408,4442,Greenville Junction,ME,Piscataquis
7409,43842,Trinway,OH,Muskingum
7410,46147,Jamestown,IN,Boone
7411,39082,Harrisville,MS,Simpson
7412,75077,Lewisville,TX,Denton
7413,63967,Williamsville,MO,Wayne
7414,28325,Calypso,NC,Duplin
7415,57752,Kyle,SD,Oglala Lakota
7416,44120,Cleveland,OH,Cuyahoga
7417,24813,Bartley,WV,McDowell
7418,8530,Lambertville,NJ,Hunterdon
7419,40220,Louisville,KY,Jefferson
7420,1564,Sterling,MA,Worcester
7421,37321,Dayton,TN,Rhea
7422,32064,Live Oak,FL,Suwannee
7423,25213,Winfield,WV,Putnam
7424,30668,Tignall,GA,Wilkes
7425,95246,Mountain Ranch,CA,Calaveras
7426,4443,Guilford,ME,Piscataquis
7427,65764,Tunas,MO,Dallas
7428,83442,Rigby,ID,Jefferson
7429,94539,Fremont,CA,Alameda
7430,28730,Fairview,NC,Buncombe
7431,33032,Homestead,FL,Miami-Dade
7432,50651,La Porte City,IA,Black Hawk
7433,57325,Chamberlain,SD,Brule
7434,26807,Franklin,WV,Pendleton
7435,30428,Glenwood,GA,Wheeler
7436,98683,Vancouver,WA,Clark
7437,48529,Burton,MI,Genesee
7438,98020,Edmonds,WA,Snohomish
7439,74570,Stuart,OK,Hughes
7440,7856,Mount Arlington,NJ,Morris
7441,63547,Hurdland,MO,Knox
7442,92503,Riverside,CA,Riverside
7443,37375,Sewanee,TN,Franklin
7444,95991,Yuba City,CA,Sutter
7445,91766,Pomona,CA,Los Angeles
7446,84649,Oak City,UT,Millard
7447,7746,Marlboro,NJ,Monmouth
7448,96705,Eleele,HI,Kauai
7449,78852,Eagle Pass,TX,Maverick
7450,56048,Janesville,MN,Waseca
7451,24333,Galax,VA,Galax
7452,35208,Birmingham,AL,Jefferson
7453,58847,Keene,ND,McKenzie
7454,24224,Castlewood,VA,Russell
7455,95076,Watsonville,CA,Santa Cruz
7456,57271,Vienna,SD,Clark
7457,6793,Washington,CT,Litchfield
7458,48509,Burton,MI,Genesee
7459,59044,Laurel,MT,Yellowstone
7460,97068,West Linn,OR,Clackamas
7461,72019,Benton,AR,Saline
7462,98925,Easton,WA,Kittitas
7463,18914,Chalfont,PA,Bucks
7464,5658,Marshfield,VT,Washington
7465,55368,Norwood Young America,MN,Carver
7466,46615,South Bend,IN,St. Joseph
7467,96051,Lakehead,CA,Shasta
7468,39115,Midnight,MS,Humphreys
7469,47223,Butlerville,IN,Jennings
7470,56566,Naytahwaush,MN,Mahnomen
7471,30628,Colbert,GA,Madison
7472,63432,Arbela,MO,Scotland
7473,41339,Jackson,KY,Breathitt
7474,48420,Clio,MI,Genesee
7475,17401,York,PA,York
7476,12852,Newcomb,NY,Essex
7477,26075,Windsor Heights,WV,Brooke
7478,45305,Bellbrook,OH,Greene
7479,3054,Merrimack,NH,Hillsborough
7480,75554,Avery,TX,Red River
7481,65608,Ava,MO,Douglas
7482,61349,Ohio,IL,Bureau
7483,67516,Bazine,KS,Ness
7484,93249,Lost Hills,CA,Kern
7485,15062,Monessen,PA,Westmoreland
7486,86432,Littlefield,AZ,Mohave
7487,38485,Waynesboro,TN,Wayne
7488,35543,Bear Creek,AL,Marion
7489,80736,Iliff,CO,Logan
7490,29426,Adams Run,SC,Charleston
7491,1503,Berlin,MA,Worcester
7492,98241,Darrington,WA,Snohomish
7493,6336,Gilman,CT,New London
7494,74012,Broken Arrow,OK,Tulsa
7495,2120,Roxbury Crossing,MA,Suffolk
7496,78573,Mission,TX,Hidalgo
7497,51525,Carson,IA,Pottawattamie
7498,67654,Norton,KS,Norton
7499,61839,De Land,IL,Piatt
7500,29554,Hemingway,SC,Williamsburg
7501,49683,Thompsonville,MI,Benzie
7502,31638,Morven,GA,Brooks
7503,50010,Ames,IA,Story
7504,45069,West Chester,OH,Butler
7505,58482,Steele,ND,Kidder
7506,68038,Lyons,NE,Burt
7507,34601,Brooksville,FL,Hernando
7508,79347,Muleshoe,TX,Bailey
7509,29904,Beaufort,SC,Beaufort
7510,71219,Baskin,LA,Franklin
7511,56452,Hackensack,MN,Cass
7512,92027,Escondido,CA,San Diego
7513,3754,Guild,NH,Sullivan
7514,98903,Yakima,WA,Yakima
7515,61073,Roscoe,IL,Winnebago
7516,5485,Sheldon Springs,VT,Franklin
7517,27601,Raleigh,NC,Wake
7518,7704,Fair Haven,NJ,Monmouth
7519,80452,Idaho Springs,CO,Clear Creek
7520,83348,Picabo,ID,Blaine
7521,47980,Reynolds,IN,White
7522,46571,Topeka,IN,LaGrange
7523,30205,Brooks,GA,Fayette
7524,19472,Sassamansville,PA,Montgomery
7525,26431,Shinnston,WV,Harrison
7526,60511,Big Rock,IL,Kane
7527,15713,Aultman,PA,Indiana
7528,99556,Anchor Point,AK,Kenai Peninsula
7529,49831,Felch,MI,Dickinson
7530,60490,Bolingbrook,IL,Will
7531,48630,Houghton Lake Heights,MI,Roscommon
7532,92591,Temecula,CA,Riverside
7533,68849,Kearney,NE,Buffalo
7534,27529,Garner,NC,Wake
7535,46128,Fillmore,IN,Putnam
7536,75980,Zavalla,TX,Angelina
7537,21915,Chesapeake City,MD,Cecil
7538,71346,Lecompte,LA,Rapides
7539,8108,Collingswood,NJ,Camden
7540,79366,Ransom Canyon,TX,Lubbock
7541,67575,Rush Center,KS,Rush
7542,71838,Fulton,AR,Hempstead
7543,8348,Port Elizabeth,NJ,Cumberland
7544,77443,Glen Flora,TX,Wharton
7545,28020,Casar,NC,Cleveland
7546,50459,Northwood,IA,Worth
7547,63771,Oran,MO,Scott
7548,39211,Jackson,MS,Hinds
7549,68416,Ohiowa,NE,Fillmore
7550,37014,Arrington,TN,Williamson
7551,96814,Honolulu,HI,Honolulu
7552,28667,Rhodhiss,NC,Caldwell
7553,66416,Circleville,KS,Jackson
7554,53170,Silver Lake,WI,Kenosha
7555,63042,Hazelwood,MO,St. Louis
7556,78257,San Antonio,TX,Bexar
7557,71957,Mount Ida,AR,Montgomery
7558,93703,Fresno,CA,Fresno
7559,3266,Rumney,NH,Grafton
7560,27855,Murfreesboro,NC,Hertford
7561,8861,Perth Amboy,NJ,Middlesex
7562,55752,Jacobson,MN,Aitkin
7563,23829,Capron,VA,Southampton
7564,4487,Springfield,ME,Penobscot
7565,48098,Troy,MI,Oakland
7566,89191,Nellis Afb,NV,Clark
7567,26209,Snowshoe,WV,Pocahontas
7568,30240,Lagrange,GA,Troup
7569,36435,Coy,AL,Wilcox
7570,74120,Tulsa,OK,Tulsa
7571,47384,Shirley,IN,Henry
7572,88053,Pinos Altos,NM,Grant
7573,44454,Petersburg,OH,Mahoning
7574,61741,Forrest,IL,Livingston
7575,24265,Keokee,VA,Lee
7576,70030,Des Allemands,LA,St. Charles
7577,40977,Pineville,KY,Bell
7578,63563,Rutledge,MO,Scotland
7579,87121,Albuquerque,NM,Bernalillo
7580,35648,Lexington,AL,Lauderdale
7581,59829,Darby,MT,Ravalli
7582,93065,Simi Valley,CA,Ventura
7583,40011,Campbellsburg,KY,Henry
7584,56127,Dunnell,MN,Martin
7585,79838,Fabens,TX,El Paso
7586,26259,Dailey,WV,Randolph
7587,30522,Cherry Log,GA,Gilmer
7588,73013,Edmond,OK,Oklahoma
7589,44611,Big Prairie,OH,Holmes
7590,95345,Midpines,CA,Mariposa
7591,81419,Hotchkiss,CO,Delta
7592,60067,Palatine,IL,Cook
7593,93615,Cutler,CA,Tulare
7594,35130,Quinton,AL,Walker
7595,45380,Versailles,OH,Darke
7596,27920,Buxton,NC,Dare
7597,39057,Conehatta,MS,Newton
7598,66438,Home,KS,Marshall
7599,41776,Wooton,KY,Leslie
7600,99903,Meyers Chuck,AK,Wrangell
7601,61559,Princeville,IL,Peoria
7602,13413,New Hartford,NY,Oneida
7603,96751,Kealia,HI,Kauai
7604,78010,Center Point,TX,Kerr
7605,81062,Olney Springs,CO,Crowley
7606,82842,Story,WY,Sheridan
7607,2912,Providence,RI,Providence
7608,44608,Beach City,OH,Stark
7609,98383,Silverdale,WA,Kitsap
7610,46552,New Carlisle,IN,St. Joseph
7611,67016,Bentley,KS,Sedgwick
7612,23320,Chesapeake,VA,Chesapeake
7613,79256,Roaring Springs,TX,Motley
7614,45819,Buckland,OH,Auglaize
7615,26631,Napier,WV,Braxton
7616,48635,Lupton,MI,Ogemaw
7617,77878,Snook,TX,Burleson
7618,79905,El Paso,TX,El Paso
7619,67836,Coolidge,KS,Hamilton
7620,7081,Springfield,NJ,Union
7621,14856,Kanona,NY,Steuben
7622,84772,Summit,UT,Iron
7623,30577,Toccoa,GA,Stephens
7624,18324,Bushkill,PA,Pike
7625,12195,West Lebanon,NY,Columbia
7626,55421,Minneapolis,MN,Anoka
7627,70519,Cade,LA,St. Martin
7628,15219,Pittsburgh,PA,Allegheny
7629,35620,Elkmont,AL,Limestone
7630,38833,Burnsville,MS,Tishomingo
7631,70091,Venice,LA,Plaquemines
7632,60109,Burlington,IL,Kane
7633,68378,Johnson,NE,Nemaha
7634,79848,Sanderson,TX,Terrell
7635,8823,Franklin Park,NJ,Somerset
7636,74029,Dewey,OK,Washington
7637,28734,Franklin,NC,Macon
7638,16115,Darlington,PA,Beaver
7639,30319,Atlanta,GA,DeKalb
7640,37914,Knoxville,TN,Knox
7641,49638,Harrietta,MI,Wexford
7642,90040,Los Angeles,CA,Los Angeles
7643,83553,Weippe,ID,Clearwater
7644,16115,Darlington,PA,Beaver
7645,43902,Alledonia,OH,Belmont
7646,77857,Gause,TX,Milam
7647,63551,Livonia,MO,Putnam
7648,15670,New Alexandria,PA,Westmoreland
7649,32828,Orlando,FL,Orange
7650,55328,Delano,MN,Wright
7651,30470,Tarrytown,GA,Montgomery
7652,19380,West Chester,PA,Chester
7653,75469,Pecan Gap,TX,Delta
7654,77007,Houston,TX,Harris
7655,27850,Littleton,NC,Halifax
7656,80535,Laporte,CO,Larimer
7657,28301,Fayetteville,NC,Cumberland
7658,95211,Stockton,CA,San Joaquin
7659,52310,Monticello,IA,Jones
7660,81645,Minturn,CO,Eagle
7661,82428,Hyattville,WY,Big Horn
7662,72099,Little Rock Air Force Base,AR,Pulaski
7663,38617,Coahoma,MS,Coahoma
7664,75094,Plano,TX,Collin
7665,1906,Saugus,MA,Essex
7666,74636,Deer Creek,OK,Grant
7667,99685,Unalaska,AK,Aleutians West
7668,23413,Nassawadox,VA,Northampton
7669,1525,Linwood,MA,Worcester
7670,21240,Baltimore,MD,Anne Arundel
7671,99669,Soldotna,AK,Kenai Peninsula
7672,33435,Boynton Beach,FL,Palm Beach
7673,52310,Monticello,IA,Jones
7674,32621,Bronson,FL,Levy
7675,45856,Leipsic,OH,Putnam
7676,96714,Hanalei,HI,Kauai
7677,8344,Newfield,NJ,Salem
7678,38542,Allred,TN,Overton
7679,80542,Mead,CO,Weld
7680,27455,Greensboro,NC,Guilford
7681,6071,Somers,CT,Tolland
7682,14209,Buffalo,NY,Erie
7683,92844,Garden Grove,CA,Orange
7684,92833,Fullerton,CA,Orange
7685,85501,Globe,AZ,Gila
7686,47361,Mount Summit,IN,Henry
7687,75076,Pottsboro,TX,Grayson
7688,33617,Tampa,FL,Hillsborough
7689,43148,Pleasantville,OH,Fairfield
7690,8063,National Park,NJ,Gloucester
7691,65779,Wheatland,MO,Hickory
7692,71743,Gurdon,AR,Clark
7693,49925,Ewen,MI,Ontonagon
7694,87122,Albuquerque,NM,Bernalillo
7695,19954,Houston,DE,Kent
7696,54864,Poplar,WI,Douglas
7697,28587,Vandemere,NC,Pamlico
7698,28424,Brunswick,NC,Columbus
7699,56733,Kennedy,MN,Kittson
7700,29730,Rock Hill,SC,York
7701,32445,Malone,FL,Jackson
7702,46710,Avilla,IN,Noble
7703,56552,Hitterdal,MN,Clay
7704,35184,West Blocton,AL,Bibb
7705,13681,Richville,NY,St. Lawrence
7706,45845,Fort Loramie,OH,Shelby
7707,33484,Delray Beach,FL,Palm Beach
7708,26346,Ellenboro,WV,Ritchie
7709,64108,Kansas City,MO,Jackson
7710,50074,Ellston,IA,Ringgold
7711,74080,Talala,OK,Rogers
7712,50469,Rockwell,IA,Cerro Gordo
7713,81054,Las Animas,CO,Bent
7714,31301,Allenhurst,GA,Liberty
7715,38456,Ethridge,TN,Lawrence
7716,34667,Hudson,FL,Pasco
7717,22620,Boyce,VA,Clarke
7718,47470,Williams,IN,Lawrence
7719,80403,Golden,CO,Jefferson
7720,24570,Lowry,VA,Bedford
7721,31634,Homerville,GA,Clinch
7722,40076,Waddy,KY,Shelby
7723,67124,Pratt,KS,Pratt
7724,52308,Millersburg,IA,Iowa
7725,98542,Ethel,WA,Lewis
7726,20866,Burtonsville,MD,Montgomery
7727,44308,Akron,OH,Summit
7728,25141,Nebo,WV,Clay
7729,16102,New Castle,PA,Lawrence
7730,79735,Fort Stockton,TX,Pecos
7731,70058,Harvey,LA,Jefferson
7732,48601,Saginaw,MI,Saginaw
7733,15864,Summerville,PA,Jefferson
7734,23872,Mc Kenney,VA,Dinwiddie
7735,62543,Latham,IL,Logan
7736,46763,Laotto,IN,Noble
7737,63461,Palmyra,MO,Marion
7738,62953,Joppa,IL,Massac
7739,85349,San Luis,AZ,Yuma
7740,75077,Lewisville,TX,Denton
7741,68433,Salem,NE,Richardson
7742,51029,Larrabee,IA,Cherokee
7743,47234,Flat Rock,IN,Shelby
7744,57073,Wakonda,SD,Clay
7745,63870,Parma,MO,New Madrid
7746,12195,West Lebanon,NY,Columbia
7747,23408,Marionville,VA,Northampton
7748,42333,Cromwell,KY,Ohio
7749,17801,Sunbury,PA,Northumberland
7750,86436,Topock,AZ,Mohave
7751,62629,Chatham,IL,Sangamon
7752,74941,Keota,OK,Haskell
7753,79607,Dyess Afb,TX,Taylor
7754,56226,Clontarf,MN,Swift
7755,16639,Fallentimber,PA,Cambria
7756,83422,Driggs,ID,Teton
7757,78234,Jbsa Ft Sam Houston,TX,Bexar
7758,73012,Edmond,OK,Oklahoma
7759,37380,South Pittsburg,TN,Marion
7760,78580,Raymondville,TX,Willacy
7761,22716,Castleton,VA,Rappahannock
7762,2452,Waltham,MA,Middlesex
7763,71378,Wisner,LA,Franklin
7764,80549,Wellington,CO,Larimer
7765,48035,Clinton Township,MI,Macomb
7766,95993,Yuba City,CA,Sutter
7767,15689,United,PA,Westmoreland
7768,12495,Willow,NY,Ulster
7769,16415,Fairview,PA,Erie
7770,72038,Crocketts Bluff,AR,Arkansas
7771,85935,Pinetop,AZ,Navajo
7772,60002,Antioch,IL,Lake
7773,26339,Center Point,WV,Doddridge
7774,92333,Fawnskin,CA,San Bernardino
7775,17936,Gordon,PA,Schuylkill
7776,55919,Brownsville,MN,Houston
7777,25911,Raleigh,WV,Raleigh
7778,43963,Tiltonsville,OH,Jefferson
7779,58053,Lidgerwood,ND,Richland
7780,2026,Dedham,MA,Norfolk
7781,86011,Flagstaff,AZ,Coconino
7782,68344,Douglas,NE,Otoe
7783,80512,Bellvue,CO,Larimer
7784,57197,Sioux Falls,SD,Minnehaha
7785,34482,Ocala,FL,Marion
7786,62868,Noble,IL,Richland
7787,71461,New Llano,LA,Vernon
7788,99591,Saint George Island,AK,Aleutians West
7789,64070,Lone Jack,MO,Jackson
7790,30474,Vidalia,GA,Montgomery
7791,84624,Delta,UT,Millard
7792,45349,North Hampton,OH,Clark
7793,60089,Buffalo Grove,IL,Lake
7794,6281,Woodstock,CT,Windham
7795,85936,Saint Johns,AZ,Apache
7796,58478,Robinson,ND,Kidder
7797,63021,Ballwin,MO,St. Louis
7798,5089,Windsor,VT,Windsor
7799,45505,Springfield,OH,Clark
7800,31044,Jeffersonville,GA,Twiggs
7801,74369,Welch,OK,Craig
7802,34431,Dunnellon,FL,Marion
7803,87549,Ojo Caliente,NM,Rio Arriba
7804,55107,Saint Paul,MN,Ramsey
7805,57760,Newell,SD,Butte
7806,84084,West Jordan,UT,Salt Lake
7807,6373,Oneco,CT,Windham
7808,41264,Ulysses,KY,Lawrence
7809,63435,Canton,MO,Lewis
7810,77871,Normangee,TX,Leon
7811,27605,Raleigh,NC,Wake
7812,40701,Corbin,KY,Whitley
7813,35150,Sylacauga,AL,Talladega
7814,27582,Stovall,NC,Granville
7815,36013,Cecil,AL,Montgomery
7816,3860,North Conway,NH,Carroll
7817,56537,Fergus Falls,MN,Otter Tail
7818,57332,Emery,SD,Hanson
7819,56039,Granada,MN,Martin
7820,89414,Golconda,NV,Humboldt
7821,33434,Boca Raton,FL,Palm Beach
7822,25876,Saulsville,WV,Wyoming
7823,45064,Somerville,OH,Butler
7824,55018,Dennison,MN,Goodhue
7825,42027,Boaz,KY,Graves
7826,45887,Spencerville,OH,Allen
7827,68869,Ravenna,NE,Buffalo
7828,40361,Paris,KY,Bourbon
7829,3592,Pittsburg,NH,Coos
7830,38343,Humboldt,TN,Gibson
7831,87083,Cochiti Lake,NM,Sandoval
7832,10466,Bronx,NY,Bronx
7833,81003,Pueblo,CO,Pueblo
7834,60966,Sheldon,IL,Iroquois
7835,50155,Macksburg,IA,Madison
7836,71601,Pine Bluff,AR,Jefferson
7837,29907,Beaufort,SC,Beaufort
7838,56164,Pipestone,MN,Pipestone
7839,84010,Bountiful,UT,Davis
7840,27824,Engelhard,NC,Hyde
7841,50246,Stanhope,IA,Hamilton
7842,71922,Antoine,AR,Pike
7843,5647,Cabot,VT,Washington
7844,85633,Sasabe,AZ,Pima
7845,96766,Lihue,HI,Kauai
7846,50658,Nashua,IA,Chickasaw
7847,74019,Claremore,OK,Rogers
7848,30517,Braselton,GA,Barrow
7849,96782,Pearl City,HI,Honolulu
7850,28540,Jacksonville,NC,Onslow
7851,29611,Greenville,SC,Greenville
7852,90014,Los Angeles,CA,Los Angeles
7853,79839,Fort Hancock,TX,Hudspeth
7854,8241,Port Republic,NJ,Atlantic
7855,64486,Sheridan,MO,Worth
7856,87513,Arroyo Hondo,NM,Taos
7857,64778,Richards,MO,Vernon
7858,23963,Red House,VA,Charlotte
7859,34103,Naples,FL,Collier
7860,21675,Wingate,MD,Dorchester
7861,15474,Point Marion,PA,Fayette
7862,55337,Burnsville,MN,Dakota
7863,19971,Rehoboth Beach,DE,Sussex
7864,20837,Poolesville,MD,Montgomery
7865,68016,Cedar Creek,NE,Cass
7866,12719,Barryville,NY,Sullivan
7867,45810,Ada,OH,Hardin
7868,31314,Fort Stewart,GA,Liberty
7869,29718,Jefferson,SC,Chesterfield
7870,36859,Holy Trinity,AL,Russell
7871,62075,Nokomis,IL,Montgomery
7872,44235,Homerville,OH,Medina
7873,7068,Roseland,NJ,Essex
7874,63547,Hurdland,MO,Knox
7875,52619,Argyle,IA,Lee
7876,15551,Markleton,PA,Somerset
7877,25025,Blount,WV,Kanawha
7878,46791,Uniondale,IN,Wells
7879,16112,Bessemer,PA,Lawrence
7880,39854,Georgetown,GA,Quitman
7881,71823,Ben Lomond,AR,Sevier
7882,19428,Conshohocken,PA,Montgomery
7883,14024,Bliss,NY,Wyoming
7884,43842,Trinway,OH,Muskingum
7885,75845,Groveton,TX,Trinity
7886,94586,Sunol,CA,Alameda
7887,45315,Clayton,OH,Montgomery
7888,58272,Petersburg,ND,Nelson
7889,37410,Chattanooga,TN,Hamilton
7890,47525,Derby,IN,Perry
7891,97843,Ione,OR,Morrow
7892,40601,Frankfort,KY,Franklin
7893,38120,Memphis,TN,Shelby
7894,47529,Elnora,IN,Daviess
7895,21036,Dayton,MD,Howard
7896,57533,Gregory,SD,Gregory
7897,35971,Fyffe,AL,DeKalb
7898,29009,Bethune,SC,Kershaw
7899,63785,Whitewater,MO,Cape Girardeau
7900,43213,Columbus,OH,Franklin
7901,29689,Townville,SC,Anderson
7902,68015,Cedar Bluffs,NE,Saunders
7903,75401,Greenville,TX,Hunt
7904,31623,Argyle,GA,Clinch
